28	H4	6040	289.08	17436.6	986.31
28	H4	6040	289.4	17746.89	987.53
28	H4	6040	289.72	18057.54	988.76
28	H4	6040	290.04	18368.48	989.99
28	H4	6040	290.36	18679.79	991.21
28	H4	6040	290.68	18991.39	992.44
28	H4	6040	291	19304.55	1010.87
28	H4	6040	291.32	19622.47	1012.67
28	H4	6040	291.64	19940.76	1013.94
28	H4	6040	291.96	20259.37	1015.21
28	H4	6040	292.28	20578.29	1016.48
28	H4	6040	292.6	20897.57	1017.75
28	H4	6040	292.92	21217.15	1019.02
28	H4	6040	293.24	21537.08	1020.29
28	H4	6040	293.56	21857.36	1021.56
28	H4	6040	293.88	22177.93	1022.83
28	H4	6040	294.2	22500.81	1035.15
28	H4	6040	294.52	22825.6	1036.5
28	H4	6040	294.84	23150.8	1037.85
28	H4	6040	295.16	23476.34	1039.21
28	H4	6040	295.48	23802.28	1040.56
28	H4	6040	295.79	24128.57	1041.91
28	H4	6040	296.11	24455.26	1043.26
28	H4	6040	296.43	24782.31	1044.62
28	H4	6040	296.75	25109.71	1045.97
28	H4	6040	297.07	25437.52	1047.32
28	H4	6040	297.39	25765.67	1048.67
28	H4	6040	297.71	26094.21	1050.03
28	H4	6040	298.03	26423.13	1051.38
28	H4	6040	298.35	26752.39	1052.73
28	H4	6040	298.67	27082.06	1054.08
28	H4	6040	298.99	27412.07	1055.47
28	H4	6040	299.31	27742.5	1056.88
28	H4	6040	299.63	28073.3	1058.28
28	H4	6040	299.95	28404.51	1059.69
28	H4	6040	300.27	28736.08	1061.1
28	H4	6040	300.59	29068.07	1062.51
28	H4	6040	300.91	29400.46	1063.92
28	H4	6040	301.23	29733.2	1065.33
28	H4	6040	301.55	30066.37	1066.74
28	H4	6040	301.87	30399.91	1068.15
28	H4	6040	302.19	30733.86	1069.56
28	H4	6040	302.51	31068.17	1070.96
28	H4	6040	302.83	31402.91	1072.37
28	H4	6040	303.15	31738.02	1073.78
28	H4	6040	303.47	32073.53	1075.19
28	H4	6040	303.79	32409.45	1076.6
28	H4	6040	304.11	32745.71	1078.01
